,comment,rating
20623,cửa hàng ghi ngoai trang chu la mua goi ta quan thi tang ghe hinh thứ mình nhận theo duong link va dat mua nhu thong tin khuyen mai nhưng khi nhận hang lai không có qua khuyen mai de nghi cửa hàng giai thich,-1
20659,bố láo không giao hàng cho tôi mà váo đã giao hàng lazada dạo bày làm ăn tệ quá gúo ngận lấy luôn hàng của khách và báo gío hàng thành công,-1
20682,thật sự lần này mua tả tôi rất thất vọng tả rất kém chất lượng tả nhỏ và mỏng hơn đợt vừa rồi tôi mua tôi so sánh giữa bịch cũ với bịch mới mua thấy mẫu mã in khác nhau giá tiền cũng khac nhau mặc dù bịch cùng size l cùng số lượng miếng đặc biệt bịch mới mua không có tem kiểm định chất lượng sao lazada lại giao hàng kém chất lượng cho tôi,-1
20714,tệ te qua di ban nghi sao tre so sinh ma su dung mieng dan có the lam nguoi lon rach da noi chỉ tre so sinh,-1
20741,quá nặng mùi mình giặt rất nhiều lần phủ phấn em bé cũng rất nhiều không đỡ tí nào thậm chí còn ảm cả mùi cao su vô da khi ngủ,-1
20746,nhựa hôi chịu không nỗi luôn,-1
20751,mùi mủ rất nồng giặc cũng không hết,-1
20758,bình thường không đep mua ngoài,-1
20760,mùi cao su khó chịu không biết có hại cho sk không mở ra cái là bỏ xó không dùng,-1
20769,sản phẩm hôi mùi caosu khá nặng đã làm mọi cách mà không hết,-1
20806,noi tham hut nhung that su thay cũng vay không hut gì het van uot nhem,-1
20818,chua xai nen chua bình thường the nao,-1
20837,bình thường,-1
20841,dat hang thang bua nay thang ma không thay giao hang gì het be nha het ta cho doi lau qua cho sao,-1
20866,lần đầu đặt hàng ở lazada cảm thấy không hài lòng chút nào cả đơn hàng chưa đc giao mà đã báo trên ứng dụng lẫn mail là đã giao hàng thành công còn may là chọn thanh toán cod,-1
20873,không nhận được hàng và tracking vận chuyển ghi là đã giao hàng thành công đơn hàng giảm giá có code giảm giá không có một cuộc gọi gọi tới bưu cục thì báo là hàng đã giao cho bọn thu mua tả về bán lẻ rồi cảm thấy bức xúc,-1
20882,chưa nhận được hàng mà đã báo giao hàng rồi là sao,-1
20885,không thấy hàng,-1
20894,quá thất vọng lazada bày ra ngày hội khuyến mãi để khách hàng đua nhau đặt hàng rồi tạo ra đơn hàng giả để thu hút khách mặc dù đơn hàng đã hoàn thành nhưng tôi vẫn chưa nhận được hàng liên hệ với nhân viên chăm sóc khách hàng thì không nhận được lời giải thích và bảo khách đặt lại đơn hàng mới với giá không khuyến mãi quá vô lý,-1
20904,tã mỏng và size quá rộng không đúng như size xl mình đã sử dụng trước đây không biết có phải hàng giả không nhưng rất giống tã không đúng chính hãng,-1
20905,quá thất vọng voiw bên chuyển phát vncpost nhận hàng từ mà không đi giao cho khách khách gọi thì không đăng ký,-1
20906,de la mien phi van chuyen ma khj dat thi tinh vận chuyển re nhat không mac hon la không con de ma giam tu ma khj ap vào de het han su dung giong lua gat qua,-1
20910,lazada có giao hang bim huGies ngay cho mình nhưng tôi jo minh moi su dung thi phat hien san pham có ven de do tham hut không tot ti nao lai không thoang khi tren bao bi ghi chu cung có phan khac so voi hang bim huGies ban hien thôi yeu cau giai quyet jum van de nay,-1
20912,chưa nhận được hàng mà báo đã giao hàng thành công cách đây ngày mình liên hệ lại lazada cả tháng nay chưa được trả lời,-1
20913,chưa cập nhật còn mua được sản phẩm của lazada cập nhật lên rồi phí vận chuyển tăng gấp lần không biết nghĩ sao lazada còn bán hàng được nữa làm ăn gì chán thật,-1
20922,dung size dung nhu quang cao nữa bịch đầu tốt nữa bịch còn lại sài bé bị hâm háng và đít nghi hàng kém chất lượng khuyên không nên mua ảnh hưởng đến bé rẻ vài chục bỏ mẹ nữa bịch định ủng hộ tiếp chất lượng vậy bố đứa nào dám mua,-1
20925,mua tặng sao không thấy tặng,-1
20932,giao hàng quá lâu,-1
20957,đặt hàng bịch tả nhưng lazada đóng gói chỉ bịch tả trên hoá đơn lại ghi là bịch nữa chứ mình chưa mở niêm phong còn nguyên kiện hàng đã thông báo cho lazada nhưng không thấy phản hồi gì,-1
20962,mình đã mua bịch tã xài hết mới phát hiện tã này khác ngoài siêu thị hãng huGies cũng không có tã loại này hay bao bì đóng gói như v,-1
20965,giao thiếu quà tặng,-1
20973,thời gian giao hàng quá chậm đặt từ mà mới giao,-1
20985,hàng mỏng không có mùi tốt như hàng mua trong cOpmart nên suy nghĩ trước khi mua,-1
20993,giao hàng chậm ngày đóng gói sản phẩm bị rách lộ cả bỉm ra ngoài,-1
20996,khách hàng có nhận được điện thoại của nhân viên giao hàng từ tuy nhiên đến hiện tại khách hàng chưa nhận được hàng đã gọi điện cho nhân viên giao hàng nhưng nhân viên giao hàng lần khất lần sau đó gọi không nghe máy thái độ phục vụ không quá tồi đề nghị lazada giải quyết,-1
20999,hàng đã nhận nhưng không hiểu tính phí vận chuyển trong ngày như thế nào mà cũng gọi là giảm giá mạnh quá bực,-1
21005,không nhận được hàng,-1
21007,sao lúc mua trên sản phẩm để tặng bảng đồ chơi đa năng mà không thấy,-1
21010,mua rất nhiều lần nhưng đây là lần thất vọng nhất để mua có quà tặng kèm nhưng giao thì không thấy nhìu phản ánh không về việc này nên đã nhắn tin riêng cho cửa hàng kiểm tra trước khi giao vậy màk vẫn không có cảm giác như lừa không mua sản phẩm vậy,-1
21013,cửa hàng làm ăn không uy tín,-1
21022,quảng cáo thấy có tặng kèm quà mà không thấy kèm trong sản phẩm quảng cáo đằng tổng đài phản hồi nẻo đã có đính kèm hình,-1
21023,sao không tra đc thông tin sản phẩm vậy cửa hàng,-1
21024,mình không nhận được hàng nhưng trên hệ thống báo đã giao quá tệ,-1
21025,chị vẫn chưa nhận được tã nhưng lại báo giao thành công là sao vậy,-1
21035,cửa hàng giao sài hàng khuyến mãi nhân viên lazada trả lời không hỗ trợ nếu bị giao sài hàng quà tặng mình hỏi ai chịu trách nhiệm cho vấn đề mình bị giao sài hàng bên lazada trả lời sau khi đã thanh toán thành công họ không có chính sách hỗ trợ nếu là sài quà tặng họ chỉ có thể xin thông cảm chứ không hỗ trợ mình mua hàng tại cửa hàng chính thức của boBy trên lazada nhưng không nhận được bất cứ phương án xử lý nào khi bị giao hàng nhầm lẫn như vậy mình muốn nhận được đúng quà tặng đã niêm yết theo khuyến mãi chứ không phải thực hiện thao tác trả hàng để rồi phải mua theo giá mới cuối cùng vẫn không có ai xử lý,-1
21037,mình không thấy quà tặng hà mã đính kèm bên cửa hàng xem lại và gửi bổ sung cho mình nhe cảm ơn còn sản phẩm thì rất tốt,-1
21038,khi đặt hàng thì có quà tặng nhưng khi giao hàng thì tuyệt nhiên không có quà tặng tốt nhất là đừng quảng cáo quà tặng mặc dù không đáng bao nhiêu nhưng mất uy tín chiều không muốn nhận hàng nhưng thấy anh shiPer nhiệt tình nên nhận rất không hài lòng và thất vọng với cách quảng cáo không đúng của lazada,-1
21046,tặng bộ chăn hà mã nhưng thiếu chăn,-1
21052,giao thiếu hàng khuyến mãi,-1
21054,quảng cáo mua đơn từ không đc tặng bộ chăn hà mã mà đến lúc giao hàng lại không có,-1
21079,mình đặt bỉm sao khi nhận hàng chỉ có cái mà ngoài bao bì tính tiền vẫn ghi cái và thứ tiền cái làm ơn trả thêm bỉm cho mình vì mình đã trả đủ tiền,-1
21080,dao hàg nhah nhưng giao không đúg màu chất lượng kém đái lần đã ướt tràn ra ngoài,-1
21082,quá chắn luôn chưa thấm đã ướt hết rồi,-1
21096,giao hàng không có đóng gói bao bì ngoài khác những lần trước lazada giao đóng bao bì bên ngoài rất cẩn thận,-1
21097,giao hàng rất chậm cửa hàng ở hà nội mà mất những ngày bên giao là vnpost lại không giao đến địa chỉ nhà,-1
21099,san pham không biết có chinh hang không nhưng thay no mong hon san pham mình tung xai voi cac lo hut bi mo sau sau do,-1
21100,bỉm mỏng lắm thấm hút cũng không tốt lỡ mua nên mình dùng cho hết bịch chứ bực lắm kiểu thấm hút dỏm mỏng dán thì bé chòi vài phát là bong ra,-1
21101,chưa nhận được hàng sao nhà giao hàng lại báo đã giao thành công vẫn chưa thấy giao đến hôm nay kiểm tra lại với nhà vận chuyển xem sao chứ tôi chưa nhận được hàng,-1
21105,bỉm giả chất lượng kém thất vọng không bao giờ mua hàng ở đây nữa cắt miếng bỉm ra thì bông rời rạc bụi bông bay lung tung không có mùi lô hội như những loại khác,-1
21129,không thấy tặng xe,-1
21133,sao ngoài để mua gói có khuyến mãi mà mình mua lại không có gửi vậy cửa hàng,-1
21134,hàng báo có tặng xe bông khi nhận hàng lại không có mua lần rùi không dám mua lần,-1
21135,giao thiếu quà tặng gọi điện phản ánh mà không có thông tin gì phản hồi xử lý cho khách,-1
21136,nhận hàng nhanh nhưng không nhận được quà tặng nhắn tin cửa hàng không thấy trả lời,-1
21139,mua bich đc tặng xe bông sao em mua nhận đc hàng không thấy xe bông ạ,-1
21155,sao không giao quà tặng zây cửa hàng coi lai nhe con mình xài bobY không cửa hàng lam thức vọng quá cửa hàng nổi tiếng mà bây giờ giống như lường gạt khách hàng qus thức vọng,-1
21156,tôi đã nhận được hàng nhưng không kèm quà như đã quảng cáo trong bài tôi cũng không nhận được thông báo gì đề nghị gọi điện xác nhận và gửi bù quà cho tôi,-1
21158,nói được tặng cái gối mà chẳng thấy đâu phí vận chuyển thì cao lâu rồi mới mua sắm lại lazada mà thấy thất vọng quá,-1
21159,giao đúng hàng nhưng quà khuyến mãi lại không có như ghi trên quảng cáo,-1
21160,ghi có quà mà chả có là sao vậy đừng để có quà giao hàng nhanh đăt qua đã có,-1
21161,nhận hàng và không kèm quà trong khi đăng thì có cả quà bán hàng quá tệ,-1
21162,để tặng gối nhưng mua bọc tả không thấy cái gối nào tôi là khách hàng khá thân thiết mà lazada làm ăn kì quá khá thất vọng thà đừng để có quà tặng tôi vẫn mua,-1
21164,tã chưa xài nên chưa biết chất lượng thế nào nhưng đăng bán tã kèm gối mà khi giao hàng không thấy kèm gối,-1
21166,nhận được hàng mà không có quà đề nghị gửi bù quà quá thất vọng với cách làm việc của lazada thôi từ giờ mua bên tiki cho yên tâm,-1
21167,mua kèm gối cũng vì cái gối nên lần đầu mua thử tã quần boBy cao cấp nhưng chẳng thấy gối mà còn không dám bóc kiểm vì ngoài ghi là không được kiểm và đồng kiểm mong đợi nhận cho con có quà mà không thấy đâu,-1
21170,ghi rõ là được tặng kèm gối nhưng không nhận được gì rất thất vọng,-1
21175,cửa hàng đăng hình ảnh tăng quà ròi không tặng vậy đừng đăng cho sao,-1
21181,thiếu quà tặng kèm theo gối ngẫu nhiên,-1
21183,khi dat hag mình thay có tăg gấu khi giao hàng lại không thấy tặg,-1
21184,sao giao hàng chỉ có tả mà không có gối vay sao quảng cáo có gối mà mất uy tín hết cần xem lai nha,-1
21186,hàng đúng nhưng không có quà,-1
21187,vì sao không kèm quà tặng như quảng cáo,-1
21192,không có quà tặng,-1
21195,subject để có quà tặng nhưng hàng giao sao không có quà tặng vậy ạ,-1
21199,giao hàng không có hàng khuyến mãi,-1
21202,được tặng gối mà giao không có quà tặng là sao ạ những lần trước mua đều nhận đc quà đầy đủ,-1
21204,noi có qua tang ma khi giao thi không thay gi het,-1
21205,đã nhận hàng nhưng không có quà làm ăn nên uy tín,-1
21207,quà khuyến mãi của tôi đâu,-1
21215,thái độ phục vụ quá tệ,-1
21246,mới tè lần đã ướt nhep không thấm gì ht,-1
21247,bé không dài cm mà quá chật hông quá nhỏ,-1
21248,quá dỡ,-1
21249,quá tệ,-1
21258,giao hàng lau quá từ đên chua nhận được hàng,-1
21270,tuy đóng gói cẩn thận nhưng bên trong bô đã vỡ màu trên qc là xanh aqua nhưng thực tế là xanh dương mình gửi tin nhắn muốn đổi sản phẩm cửa hàng trả lời rất nhanh nhưng không hướng dẫn cách đổi sau đó từ chối hoàn trả trên lazada mình nhắn hỏi thêm thì không trả lời do đó mình khiếu nại từ chối hoàn trả của cửa hàng rất không hài lòng vì mất nhiều thời gian,-1
21276,có lẽ đây sẽ là lần cuối cùng đặt bỉm vì chất lượng bỉm gửi về so với quảng cáo quá kém sale để xả bỉm tồn trong khi quảng cáo là bỉm mẫu mới mua tr tiền bỉm giờ chẳng lẽ lại vứt đi làm ăn thế này thì chỉ lần thôi cảnh tỉnh cho những ai có ý định đặt bỉm thân ái,-1
21307,nhận được mail đã giao hàng thành công nhưng chưa thấy giao hàng chắc tại vì mua có giảm giá ngày nên không thấy giao hàng,-1
21313,sao lại có sự khác nhau khi mình mua ở shopE và lazada vậy tã pampers mua ở shopE có vạch báo và keo cuộn gọn tã còn mua ở lazada thì không có mà sờ vào các hạt gel lại như bị vón cục lại còn nhỏ hơn mặc dù cùng size l tin tưởng vào chính sách của lazada giờ thấy thất vọng,-1
21315,tã chất lượng kém không giống mua ở cửa hàng,-1
21317,giao hàng nhanh nhưng ban hang thì tệ quá mua tả l nghĩ sao giao mình chắc nghỉ mua trên mạng luôn,-1
21319,đơn hàng mua gần đây nhất size kích thước và bé mặc bị đỏ và hâm,-1
21352,hàng quá xấu đường chỉ cầu thả vải xấu giao không đúng màu tệ hại,-1
21355,sản phẩm mong tham hut kem không nhu mo ta,-1
21374,sản phẩm về đúng tgian nhưng bao bì hơi cũ và có chút bị rách,-1
21380,chất lượng tả kém mỏng bên trong có hột bột nhuyển chả biết là chất liệu gì bé tè đc lần là tả đã xuống cấp trong khi các sản phẩm trc tè hai ba lần vẫn hút thấm tốt đây là lần mua hàng không hài lòng nhất trên lazada,-1
21383,mua vào ngày cửa hàng ghi rõ là mua giảm quà tặng vậy mà lúc nhận hàng giảm thì có còn quà tặng thì không thấy đâu gọi lên tổng đài hỏi thì bảo quà tặng sẽ tự nhảy vào giỏ hàng thì mới được tặng thế sao lại không ghi rõ cho người mua biết vậy cũng đừng ghi là giảm quà tặng chấp nhận phí vận chuyển cao mà bán buôn gian dối quá,-1
21385,mua hàng phần vì hết tã phần vì có quà tặng ngựa bông cho bé nhưng mua gói thì cả không có quà liên hệ csbh thì báo ghi nhận không giải quyết ngành hằng nếu không tặng quà thì đừng ghi làm việc không có uy tín và trách nhiệm với những gì đã cam kết với không,-1
21386,dịch vụ quá tệ lần đầu cũng như lần cuối mua tã của lazada mua ngay đợt sale ghi là mua trên không được miễn phí vận chuyển nhưng khi thanh toán vẫn tính phí vận chuyển gọi chăm sóc khách hàng thì báo do hệ thống lỗi phí vận chuyển là không nhưng bù lại cho mã giảm giá không tốt mình không tính cái thứ đơn hàng chưa giao nhưng hệ thống lại bảo đã giao lại gọi tổng đài thì lại báo do nhân viên cập nhật trạng thái đơn hàng nhầm cam kết hôm sau sẽ giao lại trong ngày và mình chờ điện thoại suốt cả ngày không có cuộc gọi và nhân viên chăm sóc khách hàng lại hứa chắc giao trong hôm nay và giờ là giờ tối vẫn chưa có hay do mình mua hàng sale nên lazada không muốn bán nếu không muốn bán có thể trực tiếp nói là hết hàng mình đặt chỗ khác quá mất thời gian trong khi con mình sắp hết tã và phải đợi mấy ngày trời,-1
21387,tôi đã mua nhiều tã dán huGies trên lazmaL nhưng lần này gặp phải tã lỗi quai dán dính vào thân bỉm không tách ra được tách ra là hỏng không dùng được có đổi được không lazmaL xem video thì rõ hơn nhưng không gửi được mong sớm được trả lời,-1
21389,mua đợt sale lớn mà giá cũng không bằng giá bán thường thôi làm ơn đừng sale nữa,-1
21395,chất lượng tả quá kém tả rất mỏng mỏng hơn tả mua ở cửa hàng rất nhiều,-1
21397,giao phải tã giả hoàn toàn không có mùi tốt rất thất vọng,-1
21398,mình mua bịch tả chia làm kiện hàng không có tặng khăn giấy ướt là sao trả hàng bực bội,-1
21402,sao nhận đc bỉm mà chưa thấy quà tặng con ngựa pony đâu cửa hàng ơi,-1
21407,thất vọng chạy quảng cáo facebOk mua size cực đại tặng con pony nhồi bông vậy mà mình mua bịch con cũng không thấy,-1
21413,wua that vong,-1
21416,chả có quà tặng gì cả mua vì quà buồn gì đâu,-1
21418,tôi không nhận được quà tặng thú nhồi bông,-1
21419,sao không có quà tặng vậy quản trị viên lần này là lần thứ không gởi quà rồi đó ah,-1
21434,chất lượng tã tệ vô cùng chưa sử dụng đã có hiện tượng vón cục không có lớp lót êm ở lưng quần không được thoải mái thua xa huGies và boBy mua thử lần duy nhất không bao giờ mua lần nữa,-1
21475,giao sài sản phẩm,-1
21479,hàng giả hay sao đó mình thấy lazada rẻ hơn thị trường nên mình mua ai dè con mình bị ngứa khi dùng bì tả này còn mua huGies ngoài thị trường về dùng không có bị dị ứng,-1
21483,giao hàng không đúng mô tả hình quảng cáo là trà xanh nhật bản dịu mát lại giao thành khô thoáng mới giá rẻ hơn,-1
21492,đặt hàng ngày rồi hàng thì chưa giao mà trên hệ thống báo đã giao hàng,-1
21512,giao hàng quá lâu lâu đặt hàng đơn rồi mà ngày vẫn chưa nhận hàng phải mua tã khác đắp vào mình mua cho mình đã đành còn mua giùm và tặng bạn nữa không thể thất vọng hơn nữa,-1
21513,hàng thì chưa giao mà thấy trong ni ghi đã giao hàng pó tay đặt có gói tả mà gần tuần chư về nửa sao cũng không xứng đáng đc cho,-1
21514,mua rất nhiều bỉm và các mặt hàng khác nữa nhưng chưa lần nao mua bỉm ma phai mất phí vận chuyển nhieu cả thế nay khuyến mãi quá tội mua ngoài vừa rẻ lần này thất vọng quá,-1
21515,ghi kèm quà tặng nhưng không tặng kèm gì hết mua tận gói siêu siêu lớn vẫn không có tặng gì trong khi boBy noi mua gói là tặng lazada thì nói trên đơn hàng không thấy nên không tặng,-1
21525,bỉm không có vạch báo tràn như mua ở các siêu thị mẹ và bé mùi lại còn nồng hơn hi vọng lazada không bán hàng giả,-1
21531,không giống bỉm huGies mua cửa hàng khác bé bị hâm thất vọng,-1
21533,hết sức tệ ghi mua mà chẳng thấy con gấu gi hết từ bỏ không mua hang lazada nữa,-1
21535,lúc mua thì thấy quảng cáo tặng quà nhận hàng thì không có quà quay trở ngược lại ứng dụng lazada thì thấy các hình quảng cáo đã bị thay đổi gọi tổng đài thì bảo phải có hình chứng minh chứng minh ra sao khi nhà bán đổi hình rồi chơi vậy ai chơi lại,-1
21540,mình chưa nhận được hàng mà vẫn báo giao hàng thành công là sao hả,-1
21541,tã lỗi như hình minh họa do miếng bông ép nhầm vị trí lên đai lưng nên bé nhà mình mặc chật tốn tiền mua gói giờ không dùng được mất lòng tin nơi huGies và lazada,-1
21550,hàng như hàng giả mỏng và èo uột không như những sản phẩm trước đây đã mua trên lazada cực kì thất vọng,-1
21554,tại sao đăng có quà mà lúc giao lại không có nản,-1
21555,trên ứng dụng thì để ưu đãi khi nhận được hàng thì không thấy quà tặng hỏi người bán thì nói là chương trình tặng quà đã kết thúc trong khi trên ứng dụng vẫn còn để tặng quà,-1
21556,sao mình mua mà không có quà tặng vậy cửa hàng,-1
21557,sao không có quà tặng kèm theo vậy ạ mình mua gói là vì có kèm quà tặng,-1
21565,mua hai biết ta sao không tặng được ngựa vay ban phai lua gat không a c,-1
21566,giao hàng trễ hơn dự kiến mua vì thích chua gấu cho bé nhưng lại không có,-1
21567,không giống như quảng cáo,-1
21568,các b đừng tin vào chiêu trò tặng voucher nhé mình đã mua rất nhiều và mua cả trong đợt mở voucher không đúng sản phẩm đủ điều kiện mà chờ tuần không có nhé chiêu trò pr rẻ tiền ps cả tặng gấu bông đơn đầu tiên nhé mình cũng săn từ rồi mà không có đâu lựa mà mua,-1
21569,tui mua nhưng không được giảm giá và cũng không đc quà tặng kèm như thông báo,-1
21570,không có con gấu bông nào như đã quảng cáo tự nhiên thấy mất lòng tin quá,-1
21571,sao không thấy tặng ngựa vậy ạ phản hồi lại mình nhé,-1
21572,mình đặt lúc còn chương trình tặng ngựa bông nhưng giao hàng lại không có chỉ có bị tã,-1
21573,nói không đúng sự thât,-1
21574,hàng giả không giống với sản phẩm mình đã mua mọi người không nên mua ở cửa hàng này lừa đảo bán đồ cho con nít mà không có lương tâm,-1
21580,nhận được tả nhưng không nhận đc xe quà tặng như thoòng tin bên cửa hàng,-1
21581,sao không có quà tặng vậy cửa hàng,-1
21590,đặt bịch l mà giao xl ít nhất l xl còn thông cảm được đây là cố ý đóng sài con mình dau mac được chua bao giờ danh gia cửa hàng nao nhưng lan dau mua lazada ma the nay,-1
21600,không nhận được voucher tiniworld,-1
21602,không thông báo rõ về chính sách nhận voucher tiniworld không nhận đc voucher như vậy mình cảm thấy lazada không trung thực và mình không hài lòng,-1
21612,không đc tặng voucher tiniword đâu nhé,-1
21638,không bàn về chất lượng tã vì mình đã mua nhiều rồi đây là lần thứ mình mua tã có tặng bộ gối mền lần đầu chỉ có tã không có quà lần em có con hà mã không có mền thật sự mệt mỏi mình thấy nhiều bạn cũng phản ánh không nhận được quà,-1
21670,không có bịch tả ai mà chịu,-1
21672,sản phẩm không như quảng cáo quần mỏng như vải làm sao thấm hut,-1
21726,mua hàng không có vé vào tini như trong khi mua hàng nói,-1
21730,không thấy voucher tiniworld,-1
21735,sao không thay voucher tiniworld o dau het,-1
21742,tã càng ngày càng mỏng không thấm và chống tràn như trước nữa tệ,-1
21753,đã nhận được hàng đâu mà thông báo đã giao hàng thành công,-1
21767,sản phẩm thì tốt rất hài lòng,-1
21769,không hề được giao hàng thế mà email vẫn báo là hàng đã được giao đề nghị lazada kiểm tra lại bên giao hàng và giao hàng bổ sung,-1
21775,đơn hàng mình đặt từ ngày đến hôm nay mà không có ai giao hàng đã mua mấy lần thấy tốt nên tin tưởng mà giờ chẳng thấy đâu quá thất vọng,-1
21802,đơn hàng chưa nhận được mà thông báo là giao hàng thành công hàng của tôi là giao cho ai rồi cửa hàng giao gì kỳ vậy,-1
21805,tôi chưa nhận được hàng sao nói giao thành công,-1
21818,vì món đồ chơi nên mình mua ai ngờ giao lại không có lazada và cửa hàng đổ thừa cho nhau thất vọng mất phí vận chuyển tận không,-1
21844,hinh nhu la hang gia cac ban a con mình tu luc mat quá goi bim quan nay luc nao cũng keu dau va do tham hut rat do be chỉ te co lan va lan deu bi uot ca quan ta không tham duoc nữa go ta ra thay chỉ tham co ben va không tham duoc nữa may ban dung mua ta o day nữa nha dung ham re ma de giong minh nha,-1
21845,mua ở ngoài giá cũng tuong đương mất thêm không phí vận chuyển vì có quá tăng vậy mà đóng gói lại wên quá tặng đã gọi cho lazada chờ phản hồi,-1
21847,quà tặng là cái mền thú bông hà mã mà không giao đủ món kể trên chỉ có mỗi con thú bông thiếu cái mền cửa hàng thật bán hàng không có uy tín rồi sẽ không mua nữa,-1
21854,hàng ghi khuyến mãi đồ chơi nhưng khi nhận lại không có vui lòng gửi bổ sung giúp cám ơn,-1
21859,ghi tặng bộ gối và mền nhưng chỉ giao cái gối thiếu mền mà không nói hay dt báo gì cả,-1
21861,đặt mà giao tính phí cũng khó hiểu,-1
21864,bỉm dày quá cứng nữa thấm hút bình thường chót mua rồi nên đành dùng vậy,-1
21876,chưa thấy giao hàng gì hết mà cửa hàng,-1
21877,mình không nhận được hàng thì làm sao đánh giá,-1
21883,tôi đã chọn hủy đơn hàng lazada còn đưa mục lý do hủy để tôi chọn vậy mà cuối cùng cũng giao ông xã tôi không biết đã nhận hàng giờ tôi trả lại được không cửa hàng,-1
21884,hàng không coa giao mà báo giao rồi potay chát facebOk thì gập đứa nhân viên toàn hỏi hoài mà không lo trả lời khách thắc mắc,-1
21886,đọi mãi không thấy giao hàng đến khi hết hạn giao hàng thì mail cho khách hàng là tôi đồng ý hủy đơn hàng là sao quản lý quá thiếu chuyên nghiệp,-1
21887,tôi đặt hàng dùng mã giảm giá báo trên hệ thống đã giao thành công cho tôi nhưng thật sự là tôi không hề nhận được gói hàng nào vậy báo giao đơn hàng thành công để lấy thành tích à nhà cung cấp,-1
21893,hàng mình chưA nhận đc ah,-1
21903,tôi chỉ nhận được gối con thú không thấy có chăn theo mền như hình ảnh tôi mong muốn nhận được cả chăn vì bé rất thích cửa hàng bổ sung hàng thiếu,-1
21909,chỉ nhận được gối hà mã không thấy mền đâu,-1
21923,để là tăng cả gối hà mã và mềnh nhưng chỉ nhận được mỗi mình em hà mã mà thôi hắn cũng dễ thương khiếp,-1
21926,giao quà tặng thiếu cái mền chỉ có gối hà mã ghi rõ quà tặng là mền gối mà giờ giao chỉ có gối là sao cửa hàng,-1
21932,giao thiếu mền nói mền và hà mã mà chỉ mỗi hà mã làm ăn có uy tín chứ,-1
21945,không có chăn ở trong bực hết sức,-1
21955,tại sao mình chưa nhận hàng mà hệ thống báo đã nhận hàng,-1
21967,giao thiếu cái mền làm ăn không uy tín,-1
21968,chưa giao hàng mà đã chuyển trạng thái đã giao pó tay,-1
21971,đã nhận hàng ghi quà tặng gối mền mà chỉ có gối không có mền,-1
21975,giao thiếu quà tặng mua chủ yếu được quà mà không được cảm thấy thất vọng,-1
21978,không giao hàng lại báo đã giao hay tại có quà tặng nên dùng chiêu trò,-1
21982,giao sài hàng khuyến mãi niêm yết là mền và gối hà mã lại giao thú bông của hãng tã khác nhưng lại không muốn xử lý thoả đáng cho khách hàng,-1
21985,mua boBy mà lại tặng đồ của huGies không giao đúng quà tặng gì cả,-1
21986,cửa hàng giao thiếu cái mền ghi là tặng bộ mền gối hà mã nhưng chỉ nhận được cái gối thiếu cái mền,-1
21988,vẫn chưa nhận đc quà tặng kèm theo kiện hàng nhờ bộ phận chăm sóc khách hàng check lại đơn hàng giúp mình nha mong nhận được phản hồi sớm cảm ơn,-1
21990,đơn hàng có tặng kèm quà nhưng chỉ nhận đc bịch bỉm,-1
21991,buôn bán mất dạy lắm mọi người ạ paNer ghi rõ bịch tã tặng gối bí đỏ nhưng lúc giao hàng lại không có quà tặng gọi điện đòi quà thì đứa này đẩy đứa kia đứa kia đẩy đứa nọ xong chốt mặc dù ở trên ghi tặng nhưng ở dưới có câu quà tặng số lượng có hạn nên lúc cị mua đã hết quà tặng kèm ủa dị là tung đơn hàng nhưng chỉ có món quà tặng thì người sau ngu mua không có quà giá mắc ráng chịu các bạn mua hàng cẩn thận mua hàng có tặng mà lúc mua không thấy đơn hàng tặng kèm thì đừng mua nhá không lại bị lừa,-1
21993,lúc mình đặt hàng ghi rõ ràng là mua một tặng vậy mà mình đặt hàng xong thì lúc giao hàng lại không thấy hàng tặng đâu cả trong khi mình mua giá mất hơn tiệm tập hoá cách nhà mình phút đi xe nữa chủ yếu mua là để lấy quà tặng cho con nhưng cửa hàng giao không đúng nên rất thất vọng bảo đặt hàng trên không không tính phí nhưng mình đặt đơn hàng gần triệu vẫn tính vận chuyển là mình đặt cửa hàng không bao gồm những cửa hàng khác giao có tí đồ mà đóng thùng nhét giấy nhìn thấy tội cho những người giao,-1
21999,đặt tã quần mà giao tã dán thất vọng,-1
22000,mặc bị hăm tã bỏ luôn,-1
22003,sài mau uot lam dung mua,-1
22004,đặt tả quần giao tả dán,-1
22006,đợt sale vừa rồi mình đặt bỉm size xl vì tin tưởng lazada nên mình đưa tiền luôn không kiểm hàng mà cũng không cho kiểm hàng và giờ thì mình nhận được bộ bỉm size mình giao nhầm size một bộ bịch mình cần đổi hàng cần được lời giải thích tin quá giờ thành phiền toái như thế này đây,-1
22010,lúc mua đc tặng bịch tã quần huGies gold miếng nhưng lúc nhận chỉ có bịch tã dán không có tặng kèm,-1
22014,giao hàng nhanh nhưng không kèm quà tặng hơi thất vọng lazada quảng cáo thì bảo tặng bập bênh cho bé mà giao hàng thì không có,-1
22015,mình khá là thất vọng về chất lượng của sản phẩm tả mỏng thấm hút kém lại có mùi khó chịu mua hàng đã nhiều nhưng hnay khá là thất vọng,-1
22016,tôi chưa nhận được bộ tã dán huGies dry super jumbơxl nhưng sao gửi email thông báo đã giao hàng mong lazada giải quýêt cho tôi sớm tôi rất bức xúc,-1
22030,sao tã mỏng ten vậy chưa xài thử cho bé nhưng nhìn miếng tã sao lo quá,-1
